:START_ID(PERSON_ID)|:END_ID(PLACE_ID)|:TYPE
15393162790347|1126|IS_LOCATED_IN
15393162791400|1018|IS_LOCATED_IN
15393162794275|1218|IS_LOCATED_IN
15393162795953|961|IS_LOCATED_IN
15393162799108|917|IS_LOCATED_IN
17592186044461|1264|IS_LOCATED_IN
17592186045896|633|IS_LOCATED_IN
17592186046016|394|IS_LOCATED_IN
17592186048078|679|IS_LOCATED_IN
17592186048252|435|IS_LOCATED_IN
17592186048633|461|IS_LOCATED_IN
17592186049976|1114|IS_LOCATED_IN
17592186051445|777|IS_LOCATED_IN
17592186051828|1296|IS_LOCATED_IN
17592186053666|439|IS_LOCATED_IN
17592186054865|745|IS_LOCATED_IN
17592186055036|952|IS_LOCATED_IN
19791209300483|767|IS_LOCATED_IN
19791209303645|250|IS_LOCATED_IN
19791209306414|536|IS_LOCATED_IN
19791209310934|1328|IS_LOCATED_IN
21990232555834|823|IS_LOCATED_IN
21990232562089|860|IS_LOCATED_IN
21990232565287|1005|IS_LOCATED_IN
24189255811275|335|IS_LOCATED_IN
24189255813125|544|IS_LOCATED_IN
24189255816108|1379|IS_LOCATED_IN
24189255819004|965|IS_LOCATED_IN
24189255820021|1260|IS_LOCATED_IN
24189255821058|1214|IS_LOCATED_IN
26388279067906|1190|IS_LOCATED_IN
26388279073218|685|IS_LOCATED_IN
26388279074298|1300|IS_LOCATED_IN
26388279074908|381|IS_LOCATED_IN
26388279075484|227|IS_LOCATED_IN
26388279075630|989|IS_LOCATED_IN
26388279077330|1360|IS_LOCATED_IN
28587302322286|880|IS_LOCATED_IN
28587302324474|1285|IS_LOCATED_IN
28587302327275|892|IS_LOCATED_IN
28587302328584|826|IS_LOCATED_IN
30786325578088|280|IS_LOCATED_IN
30786325578383|121|IS_LOCATED_IN
30786325579584|353|IS_LOCATED_IN
30786325580979|456|IS_LOCATED_IN
30786325582910|1247|IS_LOCATED_IN
30786325584958|381|IS_LOCATED_IN
30786325586721|833|IS_LOCATED_IN
30786325587672|816|IS_LOCATED_IN
32985348840323|811|IS_LOCATED_IN
32985348842746|905|IS_LOCATED_IN
35184372096070|223|IS_LOCATED_IN
1050|510|IS_LOCATED_IN
1274|1076|IS_LOCATED_IN
1959|1064|IS_LOCATED_IN
2874|250|IS_LOCATED_IN
6274|258|IS_LOCATED_IN
7729|875|IS_LOCATED_IN
2199023257063|1095|IS_LOCATED_IN
2199023259308|942|IS_LOCATED_IN
2199023259975|1319|IS_LOCATED_IN
2199023260896|522|IS_LOCATED_IN
2199023262394|1124|IS_LOCATED_IN
2199023263378|431|IS_LOCATED_IN
2199023263626|228|IS_LOCATED_IN
2199023265473|752|IS_LOCATED_IN
2199023266358|1295|IS_LOCATED_IN
2199023266429|738|IS_LOCATED_IN
2199023266486|755|IS_LOCATED_IN
4398046511396|957|IS_LOCATED_IN
4398046516703|786|IS_LOCATED_IN
4398046517358|337|IS_LOCATED_IN
4398046517360|359|IS_LOCATED_IN
6597069770057|1179|IS_LOCATED_IN
6597069772105|1386|IS_LOCATED_IN
6597069772599|547|IS_LOCATED_IN
6597069773597|599|IS_LOCATED_IN
6597069774838|1089|IS_LOCATED_IN
6597069775508|876|IS_LOCATED_IN
6597069776310|1310|IS_LOCATED_IN
6597069777075|1340|IS_LOCATED_IN
6597069777509|709|IS_LOCATED_IN
8796093022749|669|IS_LOCATED_IN
8796093022789|1066|IS_LOCATED_IN
8796093024390|228|IS_LOCATED_IN
8796093027559|529|IS_LOCATED_IN
8796093028479|539|IS_LOCATED_IN
8796093028693|887|IS_LOCATED_IN
8796093031619|710|IS_LOCATED_IN
10995116278541|1348|IS_LOCATED_IN
10995116281397|283|IS_LOCATED_IN
10995116281724|833|IS_LOCATED_IN
10995116283662|782|IS_LOCATED_IN
10995116288226|729|IS_LOCATED_IN
13194139533984|1253|IS_LOCATED_IN
13194139534154|163|IS_LOCATED_IN
13194139534730|1051|IS_LOCATED_IN
13194139537308|980|IS_LOCATED_IN
13194139540238|586|IS_LOCATED_IN
13194139540404|746|IS_LOCATED_IN
15393162789529|165|IS_LOCATED_IN
15393162790801|1074|IS_LOCATED_IN
15393162793304|376|IS_LOCATED_IN
15393162794259|1287|IS_LOCATED_IN
15393162794678|608|IS_LOCATED_IN
15393162794862|415|IS_LOCATED_IN
15393162796847|953|IS_LOCATED_IN
15393162799485|904|IS_LOCATED_IN
17592186051729|587|IS_LOCATED_IN
19791209300405|1314|IS_LOCATED_IN
19791209303788|729|IS_LOCATED_IN
19791209305722|256|IS_LOCATED_IN
19791209310222|460|IS_LOCATED_IN
19791209310757|231|IS_LOCATED_IN
21990232557903|573|IS_LOCATED_IN
21990232558836|1259|IS_LOCATED_IN
21990232559668|1375|IS_LOCATED_IN
21990232559838|427|IS_LOCATED_IN
21990232560302|557|IS_LOCATED_IN
21990232564633|431|IS_LOCATED_IN
21990232565076|1277|IS_LOCATED_IN
24189255812765|1150|IS_LOCATED_IN
24189255814688|366|IS_LOCATED_IN
24189255815088|181|IS_LOCATED_IN
24189255815401|842|IS_LOCATED_IN
24189255819103|646|IS_LOCATED_IN
24189255822062|543|IS_LOCATED_IN
26388279068668|275|IS_LOCATED_IN
26388279071981|1431|IS_LOCATED_IN
26388279072832|1276|IS_LOCATED_IN
28587302323035|262|IS_LOCATED_IN
28587302325632|277|IS_LOCATED_IN
28587302327696|527|IS_LOCATED_IN
28587302327824|1138|IS_LOCATED_IN
28587302327946|1325|IS_LOCATED_IN
28587302331244|569|IS_LOCATED_IN
28587302331918|913|IS_LOCATED_IN
30786325578292|647|IS_LOCATED_IN
30786325578525|436|IS_LOCATED_IN
30786325580699|1013|IS_LOCATED_IN
30786325582011|621|IS_LOCATED_IN
30786325585096|729|IS_LOCATED_IN
30786325588250|744|IS_LOCATED_IN
32985348834092|1306|IS_LOCATED_IN
32985348835926|562|IS_LOCATED_IN
32985348837759|149|IS_LOCATED_IN
32985348840282|1425|IS_LOCATED_IN
32985348844230|584|IS_LOCATED_IN
2588|1077|IS_LOCATED_IN
3985|1017|IS_LOCATED_IN
6949|824|IS_LOCATED_IN
8309|980|IS_LOCATED_IN
10653|1384|IS_LOCATED_IN
2199023256459|1050|IS_LOCATED_IN
2199023256668|584|IS_LOCATED_IN
2199023257455|1334|IS_LOCATED_IN
2199023259551|1252|IS_LOCATED_IN
2199023259875|269|IS_LOCATED_IN
2199023260804|942|IS_LOCATED_IN
2199023261611|1123|IS_LOCATED_IN
2199023261912|484|IS_LOCATED_IN
4398046515958|1167|IS_LOCATED_IN
4398046517633|134|IS_LOCATED_IN
6597069767013|944|IS_LOCATED_IN
6597069767300|831|IS_LOCATED_IN
6597069769855|724|IS_LOCATED_IN
6597069771574|696|IS_LOCATED_IN
6597069774831|190|IS_LOCATED_IN
8796093025118|456|IS_LOCATED_IN
8796093025231|1177|IS_LOCATED_IN
8796093026653|520|IS_LOCATED_IN
8796093029267|134|IS_LOCATED_IN
8796093029638|209|IS_LOCATED_IN
8796093031909|708|IS_LOCATED_IN
10995116278869|964|IS_LOCATED_IN
10995116279006|402|IS_LOCATED_IN
10995116282856|696|IS_LOCATED_IN
10995116282980|297|IS_LOCATED_IN
10995116283149|437|IS_LOCATED_IN
10995116284723|795|IS_LOCATED_IN
10995116284816|480|IS_LOCATED_IN
10995116285222|949|IS_LOCATED_IN
10995116285377|994|IS_LOCATED_IN
10995116287847|280|IS_LOCATED_IN
10995116288644|477|IS_LOCATED_IN
13194139536605|1089|IS_LOCATED_IN
13194139537135|752|IS_LOCATED_IN
13194139537625|400|IS_LOCATED_IN
13194139538843|379|IS_LOCATED_IN
13194139540249|430|IS_LOCATED_IN
13194139540796|1022|IS_LOCATED_IN
13194139541653|705|IS_LOCATED_IN
15393162789578|257|IS_LOCATED_IN
15393162791365|678|IS_LOCATED_IN
15393162792113|943|IS_LOCATED_IN
15393162792192|1177|IS_LOCATED_IN
15393162793597|1148|IS_LOCATED_IN
15393162794145|957|IS_LOCATED_IN
15393162796943|871|IS_LOCATED_IN
15393162797416|1165|IS_LOCATED_IN
15393162797474|1063|IS_LOCATED_IN
15393162798498|393|IS_LOCATED_IN
15393162798952|1321|IS_LOCATED_IN
17592186050548|875|IS_LOCATED_IN
19791209300021|764|IS_LOCATED_IN
19791209301374|830|IS_LOCATED_IN
19791209302645|1431|IS_LOCATED_IN
19791209302941|323|IS_LOCATED_IN
19791209303099|702|IS_LOCATED_IN
19791209305193|128|IS_LOCATED_IN
19791209306466|1087|IS_LOCATED_IN
19791209309062|1042|IS_LOCATED_IN
21990232556141|944|IS_LOCATED_IN
21990232557870|1067|IS_LOCATED_IN
21990232560233|1342|IS_LOCATED_IN
21990232562343|1291|IS_LOCATED_IN
21990232562871|673|IS_LOCATED_IN
21990232563358|650|IS_LOCATED_IN
24189255818260|222|IS_LOCATED_IN
24189255819196|460|IS_LOCATED_IN
26388279066868|1429|IS_LOCATED_IN
26388279067952|488|IS_LOCATED_IN
26388279069685|819|IS_LOCATED_IN
26388279071426|785|IS_LOCATED_IN
26388279071581|1058|IS_LOCATED_IN
26388279073704|825|IS_LOCATED_IN
28587302322499|1205|IS_LOCATED_IN
28587302325108|478|IS_LOCATED_IN
28587302327025|811|IS_LOCATED_IN
28587302328433|1445|IS_LOCATED_IN
28587302331669|632|IS_LOCATED_IN
28587302332581|829|IS_LOCATED_IN
30786325578747|424|IS_LOCATED_IN
30786325579488|780|IS_LOCATED_IN
30786325581544|758|IS_LOCATED_IN
30786325587576|1420|IS_LOCATED_IN
30786325587797|1407|IS_LOCATED_IN
30786325588083|666|IS_LOCATED_IN
32985348834718|178|IS_LOCATED_IN
32985348834867|1452|IS_LOCATED_IN
32985348838425|1139|IS_LOCATED_IN
32985348838694|843|IS_LOCATED_IN
32985348839770|454|IS_LOCATED_IN
1481|680|IS_LOCATED_IN
3571|1233|IS_LOCATED_IN
4624|147|IS_LOCATED_IN
5894|1244|IS_LOCATED_IN
7636|1285|IS_LOCATED_IN
9880|556|IS_LOCATED_IN
10008|1334|IS_LOCATED_IN
2199023262009|841|IS_LOCATED_IN
2199023262627|1300|IS_LOCATED_IN
2199023262752|170|IS_LOCATED_IN
2199023263799|603|IS_LOCATED_IN
2199023263897|577|IS_LOCATED_IN
4398046513095|1046|IS_LOCATED_IN
4398046513378|1137|IS_LOCATED_IN
4398046513729|270|IS_LOCATED_IN
4398046515041|545|IS_LOCATED_IN
4398046516407|590|IS_LOCATED_IN
4398046519579|678|IS_LOCATED_IN
4398046521371|1432|IS_LOCATED_IN
6597069768129|732|IS_LOCATED_IN
6597069769791|1411|IS_LOCATED_IN
6597069770987|252|IS_LOCATED_IN
6597069772062|1047|IS_LOCATED_IN
6597069773159|389|IS_LOCATED_IN
6597069774002|1172|IS_LOCATED_IN
6597069774475|1187|IS_LOCATED_IN
6597069777315|335|IS_LOCATED_IN
6597069777438|1037|IS_LOCATED_IN
8796093023493|188|IS_LOCATED_IN
8796093024758|567|IS_LOCATED_IN
8796093025669|1305|IS_LOCATED_IN
8796093026534|1281|IS_LOCATED_IN
8796093027320|1245|IS_LOCATED_IN
8796093027452|706|IS_LOCATED_IN
8796093027951|747|IS_LOCATED_IN
8796093028978|263|IS_LOCATED_IN
10995116280412|530|IS_LOCATED_IN
10995116283653|1071|IS_LOCATED_IN
10995116285219|175|IS_LOCATED_IN
10995116287129|849|IS_LOCATED_IN
10995116288005|1011|IS_LOCATED_IN
13194139534191|388|IS_LOCATED_IN
13194139535979|568|IS_LOCATED_IN
13194139536310|1375|IS_LOCATED_IN
13194139539091|129|IS_LOCATED_IN
13194139539218|152|IS_LOCATED_IN
13194139539849|767|IS_LOCATED_IN
15393162789696|883|IS_LOCATED_IN
15393162789787|1178|IS_LOCATED_IN
15393162789933|1307|IS_LOCATED_IN
15393162799813|1365|IS_LOCATED_IN
17592186045512|709|IS_LOCATED_IN
17592186045528|711|IS_LOCATED_IN
17592186047115|733|IS_LOCATED_IN
17592186047922|1126|IS_LOCATED_IN
17592186049097|114|IS_LOCATED_IN
17592186051384|1231|IS_LOCATED_IN
17592186053618|423|IS_LOCATED_IN
17592186054539|1096|IS_LOCATED_IN
19791209302621|1046|IS_LOCATED_IN
19791209303530|139|IS_LOCATED_IN
19791209303651|381|IS_LOCATED_IN
19791209308188|350|IS_LOCATED_IN
19791209308547|290|IS_LOCATED_IN
19791209309264|217|IS_LOCATED_IN
19791209310575|1395|IS_LOCATED_IN
19791209310913|1160|IS_LOCATED_IN
21990232557314|455|IS_LOCATED_IN
21990232557419|122|IS_LOCATED_IN
21990232558484|1157|IS_LOCATED_IN
21990232558657|614|IS_LOCATED_IN
21990232558782|1434|IS_LOCATED_IN
21990232560416|623|IS_LOCATED_IN
21990232562192|616|IS_LOCATED_IN
21990232562449|1197|IS_LOCATED_IN
21990232562960|1397|IS_LOCATED_IN
21990232563126|784|IS_LOCATED_IN
21990232563873|390|IS_LOCATED_IN
24189255813167|142|IS_LOCATED_IN
24189255813924|431|IS_LOCATED_IN
24189255817943|140|IS_LOCATED_IN
24189255818646|1197|IS_LOCATED_IN
24189255818972|254|IS_LOCATED_IN
26388279068636|1170|IS_LOCATED_IN
26388279069992|878|IS_LOCATED_IN
26388279070684|540|IS_LOCATED_IN
26388279072973|784|IS_LOCATED_IN
26388279073183|402|IS_LOCATED_IN
26388279075268|756|IS_LOCATED_IN
28587302324234|879|IS_LOCATED_IN
28587302324913|127|IS_LOCATED_IN
28587302325867|1299|IS_LOCATED_IN
28587302326035|1062|IS_LOCATED_IN
28587302327397|715|IS_LOCATED_IN
28587302332274|353|IS_LOCATED_IN
30786325577992|1364|IS_LOCATED_IN
30786325578060|357|IS_LOCATED_IN
30786325580641|575|IS_LOCATED_IN
30786325581345|811|IS_LOCATED_IN
30786325584530|710|IS_LOCATED_IN
30786325587701|1039|IS_LOCATED_IN
30786325587876|676|IS_LOCATED_IN
32985348835319|667|IS_LOCATED_IN
32985348835518|261|IS_LOCATED_IN
32985348837099|1314|IS_LOCATED_IN
32985348839137|163|IS_LOCATED_IN
3315|1198|IS_LOCATED_IN
7394|557|IS_LOCATED_IN
8839|294|IS_LOCATED_IN
10289|714|IS_LOCATED_IN
10955|257|IS_LOCATED_IN
2199023255953|621|IS_LOCATED_IN
2199023260518|318|IS_LOCATED_IN
2199023263949|1213|IS_LOCATED_IN
2199023264553|867|IS_LOCATED_IN
4398046516309|437|IS_LOCATED_IN
4398046518079|1275|IS_LOCATED_IN
6597069767464|254|IS_LOCATED_IN
6597069767470|1140|IS_LOCATED_IN
6597069770194|390|IS_LOCATED_IN
6597069773537|697|IS_LOCATED_IN
6597069774103|483|IS_LOCATED_IN
6597069776407|207|IS_LOCATED_IN
8796093022541|1145|IS_LOCATED_IN
8796093026405|496|IS_LOCATED_IN
8796093030025|601|IS_LOCATED_IN
8796093030398|791|IS_LOCATED_IN
8796093031388|932|IS_LOCATED_IN
8796093031765|1347|IS_LOCATED_IN
8796093032630|949|IS_LOCATED_IN
10995116278652|267|IS_LOCATED_IN
10995116279521|127|IS_LOCATED_IN
10995116279833|643|IS_LOCATED_IN
10995116280426|712|IS_LOCATED_IN
10995116281142|289|IS_LOCATED_IN
10995116282722|804|IS_LOCATED_IN
10995116283227|168|IS_LOCATED_IN
10995116284149|593|IS_LOCATED_IN
10995116285352|428|IS_LOCATED_IN
10995116285647|1024|IS_LOCATED_IN
10995116288583|1087|IS_LOCATED_IN
13194139534354|1080|IS_LOCATED_IN
13194139535602|722|IS_LOCATED_IN
13194139539393|465|IS_LOCATED_IN
13194139539544|998|IS_LOCATED_IN
13194139539656|581|IS_LOCATED_IN
13194139540417|902|IS_LOCATED_IN
15393162789850|941|IS_LOCATED_IN
15393162789951|1109|IS_LOCATED_IN
15393162792240|360|IS_LOCATED_IN
15393162792614|1350|IS_LOCATED_IN
15393162794322|838|IS_LOCATED_IN
15393162796235|968|IS_LOCATED_IN
15393162796791|662|IS_LOCATED_IN
15393162796953|183|IS_LOCATED_IN
15393162798285|1301|IS_LOCATED_IN
15393162798846|1165|IS_LOCATED_IN
15393162799275|875|IS_LOCATED_IN
17592186044686|1109|IS_LOCATED_IN
17592186047638|831|IS_LOCATED_IN
17592186047890|777|IS_LOCATED_IN
17592186048864|266|IS_LOCATED_IN
17592186051167|626|IS_LOCATED_IN
17592186051252|520|IS_LOCATED_IN
17592186051540|1055|IS_LOCATED_IN
17592186051694|613|IS_LOCATED_IN
17592186052344|1306|IS_LOCATED_IN
19791209302965|375|IS_LOCATED_IN
19791209303342|317|IS_LOCATED_IN
19791209304345|857|IS_LOCATED_IN
19791209304682|696|IS_LOCATED_IN
19791209307655|1266|IS_LOCATED_IN
19791209310524|1423|IS_LOCATED_IN
21990232559360|1149|IS_LOCATED_IN
21990232560325|144|IS_LOCATED_IN
21990232563585|473|IS_LOCATED_IN
21990232564360|448|IS_LOCATED_IN
24189255811707|491|IS_LOCATED_IN
24189255812361|825|IS_LOCATED_IN
24189255813356|772|IS_LOCATED_IN
24189255814606|1251|IS_LOCATED_IN
24189255814716|1113|IS_LOCATED_IN
24189255816339|1201|IS_LOCATED_IN
24189255816911|1278|IS_LOCATED_IN
24189255817712|156|IS_LOCATED_IN
24189255818347|900|IS_LOCATED_IN
24189255818603|534|IS_LOCATED_IN
24189255819081|193|IS_LOCATED_IN
24189255819351|1002|IS_LOCATED_IN
24189255820059|648|IS_LOCATED_IN
24189255821184|461|IS_LOCATED_IN
26388279067183|120|IS_LOCATED_IN
26388279068296|513|IS_LOCATED_IN
26388279069833|833|IS_LOCATED_IN
26388279070884|1355|IS_LOCATED_IN
26388279072644|767|IS_LOCATED_IN
26388279075628|1214|IS_LOCATED_IN
26388279076310|1419|IS_LOCATED_IN
26388279077212|116|IS_LOCATED_IN
28587302324430|1383|IS_LOCATED_IN
28587302325706|1127|IS_LOCATED_IN
28587302327911|1391|IS_LOCATED_IN
28587302328638|1003|IS_LOCATED_IN
28587302332884|877|IS_LOCATED_IN
30786325577774|750|IS_LOCATED_IN
30786325578794|696|IS_LOCATED_IN
30786325581380|171|IS_LOCATED_IN
30786325581855|534|IS_LOCATED_IN
30786325588542|805|IS_LOCATED_IN
32985348834625|1197|IS_LOCATED_IN
32985348835448|937|IS_LOCATED_IN
32985348837386|271|IS_LOCATED_IN
32985348837674|1154|IS_LOCATED_IN
32985348838662|1436|IS_LOCATED_IN
32985348839936|420|IS_LOCATED_IN
32985348840312|723|IS_LOCATED_IN
32985348840429|1386|IS_LOCATED_IN
32985348840899|980|IS_LOCATED_IN
32985348842647|1079|IS_LOCATED_IN
1160|927|IS_LOCATED_IN
1549|252|IS_LOCATED_IN
1925|1316|IS_LOCATED_IN
2163|923|IS_LOCATED_IN
4765|299|IS_LOCATED_IN
6233|536|IS_LOCATED_IN
7681|754|IS_LOCATED_IN
10825|165|IS_LOCATED_IN
2199023256472|978|IS_LOCATED_IN
2199023257621|185|IS_LOCATED_IN
2199023258040|1103|IS_LOCATED_IN
2199023260003|290|IS_LOCATED_IN
2199023260847|894|IS_LOCATED_IN
2199023261092|1170|IS_LOCATED_IN
2199023261837|130|IS_LOCATED_IN
2199023262068|553|IS_LOCATED_IN
2199023263628|749|IS_LOCATED_IN
2199023265371|1171|IS_LOCATED_IN
4398046513291|633|IS_LOCATED_IN
4398046514140|585|IS_LOCATED_IN
4398046515178|886|IS_LOCATED_IN
4398046517096|1395|IS_LOCATED_IN
4398046517147|1121|IS_LOCATED_IN
4398046520070|550|IS_LOCATED_IN
6597069768984|441|IS_LOCATED_IN
6597069772056|719|IS_LOCATED_IN
6597069772183|539|IS_LOCATED_IN
6597069772575|787|IS_LOCATED_IN
6597069773120|641|IS_LOCATED_IN
6597069774715|1313|IS_LOCATED_IN
6597069776386|574|IS_LOCATED_IN
8796093028602|1429|IS_LOCATED_IN
8796093028680|242|IS_LOCATED_IN
8796093030591|1205|IS_LOCATED_IN
8796093030839|1377|IS_LOCATED_IN
8796093031132|1227|IS_LOCATED_IN
10995116278980|569|IS_LOCATED_IN
10995116281277|350|IS_LOCATED_IN
10995116285282|936|IS_LOCATED_IN
10995116285302|1155|IS_LOCATED_IN
10995116285697|131|IS_LOCATED_IN
10995116285771|1045|IS_LOCATED_IN
13194139534141|1374|IS_LOCATED_IN
13194139534684|1449|IS_LOCATED_IN
13194139536353|485|IS_LOCATED_IN
13194139538666|1303|IS_LOCATED_IN
13194139543359|1070|IS_LOCATED_IN
15393162788893|452|IS_LOCATED_IN
15393162790510|211|IS_LOCATED_IN
15393162792505|906|IS_LOCATED_IN
15393162793169|1379|IS_LOCATED_IN
15393162793401|1307|IS_LOCATED_IN
15393162793530|724|IS_LOCATED_IN
15393162794636|305|IS_LOCATED_IN
15393162795331|141|IS_LOCATED_IN
15393162795351|991|IS_LOCATED_IN
15393162796281|357|IS_LOCATED_IN
15393162796434|168|IS_LOCATED_IN
15393162796785|1106|IS_LOCATED_IN
15393162799098|168|IS_LOCATED_IN
17592186046854|737|IS_LOCATED_IN
17592186047156|791|IS_LOCATED_IN
17592186047338|1255|IS_LOCATED_IN
17592186047543|1216|IS_LOCATED_IN
17592186049138|906|IS_LOCATED_IN
17592186051811|655|IS_LOCATED_IN
17592186054791|1070|IS_LOCATED_IN
19791209304154|277|IS_LOCATED_IN
19791209308361|484|IS_LOCATED_IN
21990232555617|172|IS_LOCATED_IN
21990232556962|459|IS_LOCATED_IN
21990232557681|1330|IS_LOCATED_IN
21990232558726|391|IS_LOCATED_IN
21990232562091|1452|IS_LOCATED_IN
21990232562149|1214|IS_LOCATED_IN
21990232563347|845|IS_LOCATED_IN
21990232563643|1040|IS_LOCATED_IN
21990232565935|195|IS_LOCATED_IN
21990232565970|690|IS_LOCATED_IN
24189255812639|991|IS_LOCATED_IN
24189255813276|714|IS_LOCATED_IN
24189255816636|918|IS_LOCATED_IN
24189255819727|134|IS_LOCATED_IN
24189255820177|181|IS_LOCATED_IN
24189255820283|857|IS_LOCATED_IN
26388279066664|588|IS_LOCATED_IN
26388279070041|1320|IS_LOCATED_IN
26388279071187|1139|IS_LOCATED_IN
26388279073249|1068|IS_LOCATED_IN
26388279073424|347|IS_LOCATED_IN
26388279073429|229|IS_LOCATED_IN
26388279077192|926|IS_LOCATED_IN
28587302327653|1040|IS_LOCATED_IN
28587302327780|1145|IS_LOCATED_IN
28587302329202|538|IS_LOCATED_IN
28587302332653|1130|IS_LOCATED_IN
30786325578286|1317|IS_LOCATED_IN
30786325581562|1217|IS_LOCATED_IN
30786325583412|864|IS_LOCATED_IN
30786325584222|317|IS_LOCATED_IN
30786325587843|901|IS_LOCATED_IN
32985348838693|820|IS_LOCATED_IN
32985348839382|713|IS_LOCATED_IN
32985348842170|1309|IS_LOCATED_IN
32985348842449|313|IS_LOCATED_IN
32985348842532|533|IS_LOCATED_IN
1564|567|IS_LOCATED_IN
2370|505|IS_LOCATED_IN
4273|361|IS_LOCATED_IN
7297|1156|IS_LOCATED_IN
2199023258573|772|IS_LOCATED_IN
2199023258716|328|IS_LOCATED_IN
2199023258752|1252|IS_LOCATED_IN
2199023265673|196|IS_LOCATED_IN
4398046519022|374|IS_LOCATED_IN
4398046519332|271|IS_LOCATED_IN
4398046519985|171|IS_LOCATED_IN
4398046520019|276|IS_LOCATED_IN
4398046520815|1426|IS_LOCATED_IN
6597069767433|1447|IS_LOCATED_IN
6597069768792|774|IS_LOCATED_IN
6597069770630|521|IS_LOCATED_IN
6597069770738|674|IS_LOCATED_IN
6597069772704|1291|IS_LOCATED_IN
6597069776117|884|IS_LOCATED_IN
8796093024683|543|IS_LOCATED_IN
8796093025550|733|IS_LOCATED_IN
8796093028361|548|IS_LOCATED_IN
8796093030364|867|IS_LOCATED_IN
8796093031477|1191|IS_LOCATED_IN
8796093032909|1339|IS_LOCATED_IN
10995116280161|258|IS_LOCATED_IN
10995116285535|799|IS_LOCATED_IN
10995116285926|829|IS_LOCATED_IN
10995116286571|324|IS_LOCATED_IN
13194139537417|712|IS_LOCATED_IN
13194139538127|397|IS_LOCATED_IN
13194139538754|1017|IS_LOCATED_IN
13194139539188|228|IS_LOCATED_IN
13194139541592|612|IS_LOCATED_IN
13194139542130|500|IS_LOCATED_IN
15393162790005|164|IS_LOCATED_IN
15393162791553|953|IS_LOCATED_IN
15393162796557|609|IS_LOCATED_IN
15393162797538|1229|IS_LOCATED_IN
17592186045334|1374|IS_LOCATED_IN
17592186046811|1353|IS_LOCATED_IN
17592186049651|494|IS_LOCATED_IN
17592186050845|920|IS_LOCATED_IN
17592186051422|1231|IS_LOCATED_IN
17592186054040|248|IS_LOCATED_IN
17592186054871|1387|IS_LOCATED_IN
19791209300020|678|IS_LOCATED_IN
19791209301290|693|IS_LOCATED_IN
19791209301563|281|IS_LOCATED_IN
19791209304012|1236|IS_LOCATED_IN
19791209304877|674|IS_LOCATED_IN
19791209308410|762|IS_LOCATED_IN
19791209309931|1104|IS_LOCATED_IN
19791209310754|891|IS_LOCATED_IN
21990232555658|807|IS_LOCATED_IN
21990232556469|947|IS_LOCATED_IN
21990232556605|194|IS_LOCATED_IN
21990232557266|1440|IS_LOCATED_IN
21990232557454|660|IS_LOCATED_IN
21990232558510|1423|IS_LOCATED_IN
21990232558783|405|IS_LOCATED_IN
21990232559695|762|IS_LOCATED_IN
21990232561081|1038|IS_LOCATED_IN
21990232564886|174|IS_LOCATED_IN
21990232565744|1099|IS_LOCATED_IN
24189255813581|935|IS_LOCATED_IN
24189255813885|1005|IS_LOCATED_IN
24189255814669|1424|IS_LOCATED_IN
24189255815346|1267|IS_LOCATED_IN
24189255817997|221|IS_LOCATED_IN
24189255820661|1224|IS_LOCATED_IN
24189255821273|911|IS_LOCATED_IN
24189255821801|567|IS_LOCATED_IN
26388279068009|1211|IS_LOCATED_IN
26388279068150|1418|IS_LOCATED_IN
26388279069265|1444|IS_LOCATED_IN
26388279069922|192|IS_LOCATED_IN
26388279071153|225|IS_LOCATED_IN
26388279073251|384|IS_LOCATED_IN
26388279075199|435|IS_LOCATED_IN
26388279076088|191|IS_LOCATED_IN
28587302326417|259|IS_LOCATED_IN
28587302332859|955|IS_LOCATED_IN
30786325585812|484|IS_LOCATED_IN
32985348834326|1421|IS_LOCATED_IN
32985348836344|1143|IS_LOCATED_IN
32985348838876|460|IS_LOCATED_IN
32985348839308|986|IS_LOCATED_IN
32985348842287|848|IS_LOCATED_IN
32985348842368|760|IS_LOCATED_IN
267|639|IS_LOCATED_IN
2135|1325|IS_LOCATED_IN
2783|1348|IS_LOCATED_IN
3060|231|IS_LOCATED_IN
3336|1400|IS_LOCATED_IN
4986|1062|IS_LOCATED_IN
8337|1154|IS_LOCATED_IN
8485|433|IS_LOCATED_IN
10589|1202|IS_LOCATED_IN
2199023256097|608|IS_LOCATED_IN
2199023257232|947|IS_LOCATED_IN
2199023265421|117|IS_LOCATED_IN
2199023265595|843|IS_LOCATED_IN
4398046511163|227|IS_LOCATED_IN
4398046511700|1105|IS_LOCATED_IN
4398046512162|956|IS_LOCATED_IN
4398046513285|1293|IS_LOCATED_IN
4398046514978|958|IS_LOCATED_IN
4398046520514|622|IS_LOCATED_IN
4398046521162|1353|IS_LOCATED_IN
6597069767226|184|IS_LOCATED_IN
6597069768549|1151|IS_LOCATED_IN
6597069769429|1153|IS_LOCATED_IN
6597069769708|1432|IS_LOCATED_IN
6597069770462|1268|IS_LOCATED_IN
6597069771840|607|IS_LOCATED_IN
6597069773117|1045|IS_LOCATED_IN
6597069774213|844|IS_LOCATED_IN
6597069775172|349|IS_LOCATED_IN
6597069775371|114|IS_LOCATED_IN
6597069776513|884|IS_LOCATED_IN
6597069776827|809|IS_LOCATED_IN
8796093024821|176|IS_LOCATED_IN
8796093025505|739|IS_LOCATED_IN
8796093025858|769|IS_LOCATED_IN
