:START_ID(ORGANISATION_ID)|:END_ID(PLACE_ID)|:TYPE
4034|278|IS_LOCATED_IN
4035|278|IS_LOCATED_IN
4036|188|IS_LOCATED_IN
4037|280|IS_LOCATED_IN
4038|280|IS_LOCATED_IN
4039|172|IS_LOCATED_IN
4040|165|IS_LOCATED_IN
4041|224|IS_LOCATED_IN
4042|275|IS_LOCATED_IN
4043|113|IS_LOCATED_IN
4044|113|IS_LOCATED_IN
4045|113|IS_LOCATED_IN
4046|116|IS_LOCATED_IN
4047|116|IS_LOCATED_IN
4048|204|IS_LOCATED_IN
4049|204|IS_LOCATED_IN
4050|204|IS_LOCATED_IN
4051|258|IS_LOCATED_IN
4052|163|IS_LOCATED_IN
4053|120|IS_LOCATED_IN
4054|137|IS_LOCATED_IN
4055|137|IS_LOCATED_IN
4056|241|IS_LOCATED_IN
4057|228|IS_LOCATED_IN
4058|228|IS_LOCATED_IN
4059|228|IS_LOCATED_IN
4060|151|IS_LOCATED_IN
4061|269|IS_LOCATED_IN
4062|772|IS_LOCATED_IN
4063|297|IS_LOCATED_IN
4064|297|IS_LOCATED_IN
4065|171|IS_LOCATED_IN
4066|171|IS_LOCATED_IN
4067|252|IS_LOCATED_IN
4068|232|IS_LOCATED_IN
4069|292|IS_LOCATED_IN
4070|292|IS_LOCATED_IN
4071|119|IS_LOCATED_IN
4072|119|IS_LOCATED_IN
4073|119|IS_LOCATED_IN
4074|119|IS_LOCATED_IN
4075|262|IS_LOCATED_IN
4076|274|IS_LOCATED_IN
4077|128|IS_LOCATED_IN
4078|128|IS_LOCATED_IN
4079|128|IS_LOCATED_IN
4080|128|IS_LOCATED_IN
4081|206|IS_LOCATED_IN
4082|153|IS_LOCATED_IN
4083|146|IS_LOCATED_IN
4084|126|IS_LOCATED_IN
4085|261|IS_LOCATED_IN
4086|261|IS_LOCATED_IN
4087|261|IS_LOCATED_IN
4088|261|IS_LOCATED_IN
4089|261|IS_LOCATED_IN
4090|261|IS_LOCATED_IN
4091|261|IS_LOCATED_IN
4092|261|IS_LOCATED_IN
4093|261|IS_LOCATED_IN
4094|261|IS_LOCATED_IN
4095|261|IS_LOCATED_IN
4096|261|IS_LOCATED_IN
4097|261|IS_LOCATED_IN
4098|215|IS_LOCATED_IN
4099|215|IS_LOCATED_IN
4100|210|IS_LOCATED_IN
4101|143|IS_LOCATED_IN
4102|143|IS_LOCATED_IN
4103|152|IS_LOCATED_IN
4104|147|IS_LOCATED_IN
4105|287|IS_LOCATED_IN
4106|287|IS_LOCATED_IN
4107|287|IS_LOCATED_IN
4108|287|IS_LOCATED_IN
4109|287|IS_LOCATED_IN
4110|287|IS_LOCATED_IN
4111|287|IS_LOCATED_IN
4112|287|IS_LOCATED_IN
4113|200|IS_LOCATED_IN
4114|174|IS_LOCATED_IN
4115|174|IS_LOCATED_IN
4116|174|IS_LOCATED_IN
4117|300|IS_LOCATED_IN
4118|300|IS_LOCATED_IN
4119|300|IS_LOCATED_IN
4120|300|IS_LOCATED_IN
4121|203|IS_LOCATED_IN
4122|304|IS_LOCATED_IN
4123|128|IS_LOCATED_IN
4124|260|IS_LOCATED_IN
4125|185|IS_LOCATED_IN
4126|246|IS_LOCATED_IN
4127|246|IS_LOCATED_IN
4128|223|IS_LOCATED_IN
4129|209|IS_LOCATED_IN
4130|209|IS_LOCATED_IN
4131|222|IS_LOCATED_IN
4132|222|IS_LOCATED_IN
4133|222|IS_LOCATED_IN
4134|132|IS_LOCATED_IN
4135|132|IS_LOCATED_IN
4136|307|IS_LOCATED_IN
4137|307|IS_LOCATED_IN
4138|181|IS_LOCATED_IN
4139|194|IS_LOCATED_IN
4140|148|IS_LOCATED_IN
4141|148|IS_LOCATED_IN
4142|283|IS_LOCATED_IN
4143|283|IS_LOCATED_IN
4144|283|IS_LOCATED_IN
4145|217|IS_LOCATED_IN
4146|186|IS_LOCATED_IN
4147|186|IS_LOCATED_IN
4148|136|IS_LOCATED_IN
4149|180|IS_LOCATED_IN
4150|180|IS_LOCATED_IN
4151|169|IS_LOCATED_IN
4152|243|IS_LOCATED_IN
4153|243|IS_LOCATED_IN
4154|229|IS_LOCATED_IN
4155|202|IS_LOCATED_IN
4156|202|IS_LOCATED_IN
4157|183|IS_LOCATED_IN
4158|183|IS_LOCATED_IN
4159|240|IS_LOCATED_IN
4160|250|IS_LOCATED_IN
4161|250|IS_LOCATED_IN
4162|250|IS_LOCATED_IN
4163|250|IS_LOCATED_IN
4164|142|IS_LOCATED_IN
4165|142|IS_LOCATED_IN
4166|304|IS_LOCATED_IN
4167|304|IS_LOCATED_IN
4168|304|IS_LOCATED_IN
4169|304|IS_LOCATED_IN
4170|304|IS_LOCATED_IN
4171|304|IS_LOCATED_IN
4172|197|IS_LOCATED_IN
4173|220|IS_LOCATED_IN
4174|220|IS_LOCATED_IN
4175|273|IS_LOCATED_IN
4176|190|IS_LOCATED_IN
4177|190|IS_LOCATED_IN
4178|190|IS_LOCATED_IN
4179|190|IS_LOCATED_IN
4180|190|IS_LOCATED_IN
4181|190|IS_LOCATED_IN
4182|190|IS_LOCATED_IN
4183|190|IS_LOCATED_IN
4184|190|IS_LOCATED_IN
4185|190|IS_LOCATED_IN
4186|190|IS_LOCATED_IN
4187|190|IS_LOCATED_IN
4188|190|IS_LOCATED_IN
4189|190|IS_LOCATED_IN
4190|118|IS_LOCATED_IN
4191|118|IS_LOCATED_IN
4192|118|IS_LOCATED_IN
4193|121|IS_LOCATED_IN
4194|121|IS_LOCATED_IN
4195|121|IS_LOCATED_IN
4196|225|IS_LOCATED_IN
4197|214|IS_LOCATED_IN
4198|214|IS_LOCATED_IN
4199|298|IS_LOCATED_IN
4200|298|IS_LOCATED_IN
4201|298|IS_LOCATED_IN
4202|298|IS_LOCATED_IN
4203|196|IS_LOCATED_IN
4204|258|IS_LOCATED_IN
4205|156|IS_LOCATED_IN
4206|156|IS_LOCATED_IN
4207|266|IS_LOCATED_IN
4208|190|IS_LOCATED_IN
4209|167|IS_LOCATED_IN
4210|176|IS_LOCATED_IN
4211|176|IS_LOCATED_IN
4212|176|IS_LOCATED_IN
4213|176|IS_LOCATED_IN
4214|176|IS_LOCATED_IN
4215|176|IS_LOCATED_IN
4216|176|IS_LOCATED_IN
4217|176|IS_LOCATED_IN
4218|176|IS_LOCATED_IN
4219|176|IS_LOCATED_IN
4220|176|IS_LOCATED_IN
4221|176|IS_LOCATED_IN
4222|177|IS_LOCATED_IN
4223|177|IS_LOCATED_IN
4224|138|IS_LOCATED_IN
4225|279|IS_LOCATED_IN
4226|279|IS_LOCATED_IN
4227|231|IS_LOCATED_IN
4228|231|IS_LOCATED_IN
4229|231|IS_LOCATED_IN
4230|305|IS_LOCATED_IN
4231|305|IS_LOCATED_IN
4232|173|IS_LOCATED_IN
4233|173|IS_LOCATED_IN
4234|164|IS_LOCATED_IN
4235|164|IS_LOCATED_IN
4236|164|IS_LOCATED_IN
4237|164|IS_LOCATED_IN
4238|164|IS_LOCATED_IN
4239|164|IS_LOCATED_IN
4240|164|IS_LOCATED_IN
4241|164|IS_LOCATED_IN
4242|164|IS_LOCATED_IN
4243|164|IS_LOCATED_IN
4244|164|IS_LOCATED_IN
4245|164|IS_LOCATED_IN
4246|164|IS_LOCATED_IN
4247|164|IS_LOCATED_IN
4248|164|IS_LOCATED_IN
4249|164|IS_LOCATED_IN
4250|164|IS_LOCATED_IN
4251|164|IS_LOCATED_IN
4252|164|IS_LOCATED_IN
4253|164|IS_LOCATED_IN
4254|164|IS_LOCATED_IN
4255|164|IS_LOCATED_IN
4256|164|IS_LOCATED_IN
4257|164|IS_LOCATED_IN
4258|164|IS_LOCATED_IN
4259|164|IS_LOCATED_IN
4260|164|IS_LOCATED_IN
4261|164|IS_LOCATED_IN
4262|164|IS_LOCATED_IN
4263|164|IS_LOCATED_IN
4264|164|IS_LOCATED_IN
4265|164|IS_LOCATED_IN
4266|164|IS_LOCATED_IN
4267|164|IS_LOCATED_IN
4268|164|IS_LOCATED_IN
4269|164|IS_LOCATED_IN
4270|164|IS_LOCATED_IN
4271|164|IS_LOCATED_IN
4272|164|IS_LOCATED_IN
4273|164|IS_LOCATED_IN
4274|164|IS_LOCATED_IN
4275|124|IS_LOCATED_IN
4276|124|IS_LOCATED_IN
4277|124|IS_LOCATED_IN
4278|124|IS_LOCATED_IN
4279|124|IS_LOCATED_IN
4280|124|IS_LOCATED_IN
4281|124|IS_LOCATED_IN
4282|124|IS_LOCATED_IN
4283|124|IS_LOCATED_IN
4284|124|IS_LOCATED_IN
4285|124|IS_LOCATED_IN
4286|124|IS_LOCATED_IN
4287|124|IS_LOCATED_IN
4288|124|IS_LOCATED_IN
4289|124|IS_LOCATED_IN
4290|124|IS_LOCATED_IN
4291|124|IS_LOCATED_IN
4292|124|IS_LOCATED_IN
4293|124|IS_LOCATED_IN
4294|124|IS_LOCATED_IN
4295|124|IS_LOCATED_IN
4296|124|IS_LOCATED_IN
4297|124|IS_LOCATED_IN
4298|168|IS_LOCATED_IN
4299|168|IS_LOCATED_IN
4300|296|IS_LOCATED_IN
4301|207|IS_LOCATED_IN
4302|178|IS_LOCATED_IN
4303|178|IS_LOCATED_IN
4304|178|IS_LOCATED_IN
4305|244|IS_LOCATED_IN
4306|244|IS_LOCATED_IN
4307|244|IS_LOCATED_IN
4308|244|IS_LOCATED_IN
4309|242|IS_LOCATED_IN
4310|301|IS_LOCATED_IN
4311|281|IS_LOCATED_IN
4312|123|IS_LOCATED_IN
4313|123|IS_LOCATED_IN
4314|123|IS_LOCATED_IN
4315|123|IS_LOCATED_IN
4316|123|IS_LOCATED_IN
4317|123|IS_LOCATED_IN
4318|286|IS_LOCATED_IN
4319|303|IS_LOCATED_IN
4320|219|IS_LOCATED_IN
4321|302|IS_LOCATED_IN
4322|133|IS_LOCATED_IN
4323|133|IS_LOCATED_IN
4324|133|IS_LOCATED_IN
4325|133|IS_LOCATED_IN
4326|133|IS_LOCATED_IN
4327|133|IS_LOCATED_IN
4328|133|IS_LOCATED_IN
4329|133|IS_LOCATED_IN
4330|193|IS_LOCATED_IN
4331|193|IS_LOCATED_IN
4332|212|IS_LOCATED_IN
4333|212|IS_LOCATED_IN
4334|150|IS_LOCATED_IN
4335|125|IS_LOCATED_IN
4336|165|IS_LOCATED_IN
4337|165|IS_LOCATED_IN
4338|165|IS_LOCATED_IN
4339|285|IS_LOCATED_IN
4340|113|IS_LOCATED_IN
4341|135|IS_LOCATED_IN
4342|135|IS_LOCATED_IN
4343|135|IS_LOCATED_IN
4344|112|IS_LOCATED_IN
4345|116|IS_LOCATED_IN
4346|116|IS_LOCATED_IN
4347|176|IS_LOCATED_IN
4348|176|IS_LOCATED_IN
4349|276|IS_LOCATED_IN
4350|178|IS_LOCATED_IN
4351|203|IS_LOCATED_IN
4352|250|IS_LOCATED_IN
4353|287|IS_LOCATED_IN
4354|164|IS_LOCATED_IN
4355|178|IS_LOCATED_IN
4356|280|IS_LOCATED_IN
4357|137|IS_LOCATED_IN
4358|137|IS_LOCATED_IN
4359|306|IS_LOCATED_IN
4360|294|IS_LOCATED_IN
4361|241|IS_LOCATED_IN
4362|268|IS_LOCATED_IN
4363|268|IS_LOCATED_IN
4364|268|IS_LOCATED_IN
4365|268|IS_LOCATED_IN
4366|272|IS_LOCATED_IN
4367|254|IS_LOCATED_IN
4368|254|IS_LOCATED_IN
4369|297|IS_LOCATED_IN
4370|171|IS_LOCATED_IN
4371|252|IS_LOCATED_IN
4372|197|IS_LOCATED_IN
4373|292|IS_LOCATED_IN
4374|291|IS_LOCATED_IN
4375|119|IS_LOCATED_IN
4376|119|IS_LOCATED_IN
4377|119|IS_LOCATED_IN
4378|274|IS_LOCATED_IN
4379|274|IS_LOCATED_IN
4380|274|IS_LOCATED_IN
4381|274|IS_LOCATED_IN
4382|274|IS_LOCATED_IN
4383|257|IS_LOCATED_IN
4384|198|IS_LOCATED_IN
4385|226|IS_LOCATED_IN
4386|128|IS_LOCATED_IN
4387|128|IS_LOCATED_IN
4388|128|IS_LOCATED_IN
4389|128|IS_LOCATED_IN
4390|128|IS_LOCATED_IN
4391|128|IS_LOCATED_IN
4392|128|IS_LOCATED_IN
4393|128|IS_LOCATED_IN
4394|128|IS_LOCATED_IN
4395|128|IS_LOCATED_IN
4396|206|IS_LOCATED_IN
4397|206|IS_LOCATED_IN
4398|206|IS_LOCATED_IN
4399|206|IS_LOCATED_IN
4400|189|IS_LOCATED_IN
4401|184|IS_LOCATED_IN
4402|261|IS_LOCATED_IN
4403|261|IS_LOCATED_IN
4404|261|IS_LOCATED_IN
4405|261|IS_LOCATED_IN
4406|261|IS_LOCATED_IN
4407|261|IS_LOCATED_IN
4408|261|IS_LOCATED_IN
4409|261|IS_LOCATED_IN
4410|261|IS_LOCATED_IN
4411|261|IS_LOCATED_IN
4412|215|IS_LOCATED_IN
4413|215|IS_LOCATED_IN
4414|215|IS_LOCATED_IN
4415|215|IS_LOCATED_IN
4416|215|IS_LOCATED_IN
4417|215|IS_LOCATED_IN
4418|210|IS_LOCATED_IN
4419|210|IS_LOCATED_IN
4420|210|IS_LOCATED_IN
4421|210|IS_LOCATED_IN
4422|143|IS_LOCATED_IN
4423|147|IS_LOCATED_IN
4424|287|IS_LOCATED_IN
4425|287|IS_LOCATED_IN
4426|287|IS_LOCATED_IN
4427|287|IS_LOCATED_IN
4428|287|IS_LOCATED_IN
4429|287|IS_LOCATED_IN
4430|200|IS_LOCATED_IN
4431|149|IS_LOCATED_IN
4432|134|IS_LOCATED_IN
4433|300|IS_LOCATED_IN
4434|300|IS_LOCATED_IN
4435|300|IS_LOCATED_IN
4436|167|IS_LOCATED_IN
4437|190|IS_LOCATED_IN
4438|190|IS_LOCATED_IN
4439|190|IS_LOCATED_IN
4440|124|IS_LOCATED_IN
4441|183|IS_LOCATED_IN
4442|278|IS_LOCATED_IN
4443|169|IS_LOCATED_IN
4444|300|IS_LOCATED_IN
4445|300|IS_LOCATED_IN
4446|300|IS_LOCATED_IN
4447|300|IS_LOCATED_IN
4448|300|IS_LOCATED_IN
4449|300|IS_LOCATED_IN
4450|300|IS_LOCATED_IN
4451|300|IS_LOCATED_IN
4452|300|IS_LOCATED_IN
4453|300|IS_LOCATED_IN
4454|300|IS_LOCATED_IN
4455|300|IS_LOCATED_IN
4456|300|IS_LOCATED_IN
4457|300|IS_LOCATED_IN
4458|300|IS_LOCATED_IN
4459|253|IS_LOCATED_IN
4460|253|IS_LOCATED_IN
4461|253|IS_LOCATED_IN
4462|167|IS_LOCATED_IN
4463|167|IS_LOCATED_IN
4464|167|IS_LOCATED_IN
4465|167|IS_LOCATED_IN
4466|167|IS_LOCATED_IN
4467|167|IS_LOCATED_IN
4468|167|IS_LOCATED_IN
4469|167|IS_LOCATED_IN
4470|167|IS_LOCATED_IN
4471|144|IS_LOCATED_IN
4472|144|IS_LOCATED_IN
4473|276|IS_LOCATED_IN
4474|276|IS_LOCATED_IN
4475|131|IS_LOCATED_IN
4476|161|IS_LOCATED_IN
4477|161|IS_LOCATED_IN
4478|238|IS_LOCATED_IN
4479|255|IS_LOCATED_IN
4480|208|IS_LOCATED_IN
4481|205|IS_LOCATED_IN
4482|236|IS_LOCATED_IN
4483|203|IS_LOCATED_IN
4484|256|IS_LOCATED_IN
4485|211|IS_LOCATED_IN
4486|211|IS_LOCATED_IN
4487|141|IS_LOCATED_IN
4488|141|IS_LOCATED_IN
4489|263|IS_LOCATED_IN
4490|270|IS_LOCATED_IN
4491|270|IS_LOCATED_IN
4492|233|IS_LOCATED_IN
4493|111|IS_LOCATED_IN
4494|111|IS_LOCATED_IN
4495|111|IS_LOCATED_IN
4496|265|IS_LOCATED_IN
4497|126|IS_LOCATED_IN
4498|130|IS_LOCATED_IN
4499|130|IS_LOCATED_IN
4500|145|IS_LOCATED_IN
4501|195|IS_LOCATED_IN
4502|195|IS_LOCATED_IN
4503|234|IS_LOCATED_IN
4504|309|IS_LOCATED_IN
4505|251|IS_LOCATED_IN
4506|289|IS_LOCATED_IN
4507|221|IS_LOCATED_IN
4508|191|IS_LOCATED_IN
4509|261|IS_LOCATED_IN
4510|635|IS_LOCATED_IN
4511|650|IS_LOCATED_IN
4512|669|IS_LOCATED_IN
4513|661|IS_LOCATED_IN
4514|660|IS_LOCATED_IN
4515|653|IS_LOCATED_IN
4516|653|IS_LOCATED_IN
4517|662|IS_LOCATED_IN
4518|644|IS_LOCATED_IN
4519|658|IS_LOCATED_IN
4520|658|IS_LOCATED_IN
4521|658|IS_LOCATED_IN
4522|658|IS_LOCATED_IN
4523|637|IS_LOCATED_IN
4524|637|IS_LOCATED_IN
4525|637|IS_LOCATED_IN
4526|655|IS_LOCATED_IN
4527|659|IS_LOCATED_IN
4528|643|IS_LOCATED_IN
4529|643|IS_LOCATED_IN
4530|656|IS_LOCATED_IN
4531|658|IS_LOCATED_IN
4532|651|IS_LOCATED_IN
4533|655|IS_LOCATED_IN
4534|668|IS_LOCATED_IN
4535|666|IS_LOCATED_IN
4536|660|IS_LOCATED_IN
4537|660|IS_LOCATED_IN
4538|660|IS_LOCATED_IN
4539|649|IS_LOCATED_IN
4540|653|IS_LOCATED_IN
4541|672|IS_LOCATED_IN
4542|642|IS_LOCATED_IN
4543|647|IS_LOCATED_IN
4544|652|IS_LOCATED_IN
4545|663|IS_LOCATED_IN
4546|657|IS_LOCATED_IN
4547|652|IS_LOCATED_IN
4548|664|IS_LOCATED_IN
4549|673|IS_LOCATED_IN
4550|640|IS_LOCATED_IN
4551|648|IS_LOCATED_IN
4552|660|IS_LOCATED_IN
4553|660|IS_LOCATED_IN
4554|660|IS_LOCATED_IN
4555|645|IS_LOCATED_IN
4556|671|IS_LOCATED_IN
4557|665|IS_LOCATED_IN
4558|641|IS_LOCATED_IN
4559|636|IS_LOCATED_IN
4560|658|IS_LOCATED_IN
4561|658|IS_LOCATED_IN
4562|658|IS_LOCATED_IN
4563|658|IS_LOCATED_IN
4564|651|IS_LOCATED_IN
4565|651|IS_LOCATED_IN
4566|637|IS_LOCATED_IN
4567|637|IS_LOCATED_IN
4568|637|IS_LOCATED_IN
4569|639|IS_LOCATED_IN
4570|642|IS_LOCATED_IN
4571|642|IS_LOCATED_IN
4572|670|IS_LOCATED_IN
4573|638|IS_LOCATED_IN
4574|654|IS_LOCATED_IN
4575|669|IS_LOCATED_IN
4576|667|IS_LOCATED_IN
4577|646|IS_LOCATED_IN
4578|660|IS_LOCATED_IN
4579|660|IS_LOCATED_IN
4580|643|IS_LOCATED_IN
4581|658|IS_LOCATED_IN
4582|658|IS_LOCATED_IN
4583|658|IS_LOCATED_IN
4584|658|IS_LOCATED_IN
4585|658|IS_LOCATED_IN
4586|637|IS_LOCATED_IN
4587|655|IS_LOCATED_IN
4588|655|IS_LOCATED_IN
4589|1159|IS_LOCATED_IN
4590|1159|IS_LOCATED_IN
4591|1161|IS_LOCATED_IN
4592|1161|IS_LOCATED_IN
4593|1162|IS_LOCATED_IN
4594|1161|IS_LOCATED_IN
4595|1167|IS_LOCATED_IN
4596|1167|IS_LOCATED_IN
4597|1165|IS_LOCATED_IN
4598|1160|IS_LOCATED_IN
4599|1162|IS_LOCATED_IN
4600|1166|IS_LOCATED_IN
4601|1166|IS_LOCATED_IN
4602|1166|IS_LOCATED_IN
4603|1166|IS_LOCATED_IN
4604|1166|IS_LOCATED_IN
4605|1166|IS_LOCATED_IN
4606|1158|IS_LOCATED_IN
4607|1165|IS_LOCATED_IN
4608|1166|IS_LOCATED_IN
4609|1165|IS_LOCATED_IN
4610|1164|IS_LOCATED_IN
4611|1164|IS_LOCATED_IN
4612|1164|IS_LOCATED_IN
4613|1166|IS_LOCATED_IN
4614|1166|IS_LOCATED_IN
4615|1161|IS_LOCATED_IN
4616|1167|IS_LOCATED_IN
4617|1166|IS_LOCATED_IN
4618|1166|IS_LOCATED_IN
4619|1166|IS_LOCATED_IN
4620|1166|IS_LOCATED_IN
4621|1166|IS_LOCATED_IN
4622|1166|IS_LOCATED_IN
4623|1166|IS_LOCATED_IN
4624|1166|IS_LOCATED_IN
4625|1166|IS_LOCATED_IN
4626|1158|IS_LOCATED_IN
4627|1161|IS_LOCATED_IN
4628|1161|IS_LOCATED_IN
4629|1166|IS_LOCATED_IN
4630|1160|IS_LOCATED_IN
4631|1162|IS_LOCATED_IN
4632|1166|IS_LOCATED_IN
4633|1166|IS_LOCATED_IN
4634|1166|IS_LOCATED_IN
4635|1166|IS_LOCATED_IN
4636|1166|IS_LOCATED_IN
4637|1166|IS_LOCATED_IN
4638|1166|IS_LOCATED_IN
4639|1166|IS_LOCATED_IN
4640|1166|IS_LOCATED_IN
4641|1158|IS_LOCATED_IN
4642|1163|IS_LOCATED_IN
4643|1163|IS_LOCATED_IN
4644|1158|IS_LOCATED_IN
4645|1167|IS_LOCATED_IN
4646|1166|IS_LOCATED_IN
4647|1166|IS_LOCATED_IN
4648|1160|IS_LOCATED_IN
4649|1166|IS_LOCATED_IN
4650|1166|IS_LOCATED_IN
4651|1166|IS_LOCATED_IN
4652|1166|IS_LOCATED_IN
4653|1166|IS_LOCATED_IN
4654|1166|IS_LOCATED_IN
4655|1158|IS_LOCATED_IN
4656|1158|IS_LOCATED_IN
4657|1165|IS_LOCATED_IN
4658|1164|IS_LOCATED_IN
4659|1166|IS_LOCATED_IN
4660|1166|IS_LOCATED_IN
4661|1163|IS_LOCATED_IN
4662|523|IS_LOCATED_IN
4663|523|IS_LOCATED_IN
4664|523|IS_LOCATED_IN
4665|523|IS_LOCATED_IN
4666|523|IS_LOCATED_IN
4667|523|IS_LOCATED_IN
4668|523|IS_LOCATED_IN
4669|1177|IS_LOCATED_IN
4670|1002|IS_LOCATED_IN
4671|1172|IS_LOCATED_IN
4672|1172|IS_LOCATED_IN
4673|1168|IS_LOCATED_IN
4674|1168|IS_LOCATED_IN
4675|1171|IS_LOCATED_IN
4676|1171|IS_LOCATED_IN
4677|1173|IS_LOCATED_IN
4678|1173|IS_LOCATED_IN
4679|1173|IS_LOCATED_IN
4680|1176|IS_LOCATED_IN
4681|1176|IS_LOCATED_IN
4682|1175|IS_LOCATED_IN
4683|1174|IS_LOCATED_IN
4684|1170|IS_LOCATED_IN
4685|609|IS_LOCATED_IN
4686|1169|IS_LOCATED_IN
4687|1169|IS_LOCATED_IN
4688|1173|IS_LOCATED_IN
4689|1173|IS_LOCATED_IN
4690|1173|IS_LOCATED_IN
4691|1173|IS_LOCATED_IN
4692|1173|IS_LOCATED_IN
4693|1176|IS_LOCATED_IN
4694|1177|IS_LOCATED_IN
4695|1172|IS_LOCATED_IN
4696|1172|IS_LOCATED_IN
4697|1172|IS_LOCATED_IN
4698|1172|IS_LOCATED_IN
4699|1175|IS_LOCATED_IN
4700|1170|IS_LOCATED_IN
4701|1176|IS_LOCATED_IN
4702|1175|IS_LOCATED_IN
4703|1175|IS_LOCATED_IN
4704|1175|IS_LOCATED_IN
4705|1174|IS_LOCATED_IN
4706|1174|IS_LOCATED_IN
4707|1170|IS_LOCATED_IN
4708|1170|IS_LOCATED_IN
4709|1170|IS_LOCATED_IN
4710|1172|IS_LOCATED_IN
4711|1173|IS_LOCATED_IN
4712|1173|IS_LOCATED_IN
4713|1173|IS_LOCATED_IN
4714|1173|IS_LOCATED_IN
4715|1173|IS_LOCATED_IN
4716|1172|IS_LOCATED_IN
4717|1172|IS_LOCATED_IN
4718|1172|IS_LOCATED_IN
4719|1172|IS_LOCATED_IN
4720|1168|IS_LOCATED_IN
4721|1169|IS_LOCATED_IN
4722|1173|IS_LOCATED_IN
4723|1170|IS_LOCATED_IN
4724|1171|IS_LOCATED_IN
4725|1173|IS_LOCATED_IN
4726|1173|IS_LOCATED_IN
4727|1173|IS_LOCATED_IN
4728|1176|IS_LOCATED_IN
4729|1176|IS_LOCATED_IN
4730|1176|IS_LOCATED_IN
4731|1172|IS_LOCATED_IN
4732|1172|IS_LOCATED_IN
4733|1172|IS_LOCATED_IN
4734|1172|IS_LOCATED_IN
4735|1172|IS_LOCATED_IN
4736|1172|IS_LOCATED_IN
4737|1168|IS_LOCATED_IN
4738|1173|IS_LOCATED_IN
4739|1173|IS_LOCATED_IN
4740|1174|IS_LOCATED_IN
4741|1172|IS_LOCATED_IN
4742|693|IS_LOCATED_IN
4743|693|IS_LOCATED_IN
4744|679|IS_LOCATED_IN
4745|701|IS_LOCATED_IN
4746|686|IS_LOCATED_IN
4747|686|IS_LOCATED_IN
4748|680|IS_LOCATED_IN
4749|707|IS_LOCATED_IN
4750|707|IS_LOCATED_IN
4751|697|IS_LOCATED_IN
4752|696|IS_LOCATED_IN
4753|696|IS_LOCATED_IN
4754|684|IS_LOCATED_IN
4755|681|IS_LOCATED_IN
4756|708|IS_LOCATED_IN
4757|694|IS_LOCATED_IN
4758|694|IS_LOCATED_IN
4759|694|IS_LOCATED_IN
4760|703|IS_LOCATED_IN
4761|703|IS_LOCATED_IN
4762|676|IS_LOCATED_IN
4763|676|IS_LOCATED_IN
4764|677|IS_LOCATED_IN
4765|677|IS_LOCATED_IN
4766|674|IS_LOCATED_IN
4767|674|IS_LOCATED_IN
4768|674|IS_LOCATED_IN
4769|674|IS_LOCATED_IN
4770|692|IS_LOCATED_IN
4771|692|IS_LOCATED_IN
4772|698|IS_LOCATED_IN
4773|698|IS_LOCATED_IN
4774|688|IS_LOCATED_IN
4775|678|IS_LOCATED_IN
4776|682|IS_LOCATED_IN
4777|682|IS_LOCATED_IN
4778|702|IS_LOCATED_IN
4779|690|IS_LOCATED_IN
4780|690|IS_LOCATED_IN
4781|711|IS_LOCATED_IN
4782|711|IS_LOCATED_IN
4783|683|IS_LOCATED_IN
4784|683|IS_LOCATED_IN
4785|710|IS_LOCATED_IN
4786|710|IS_LOCATED_IN
4787|710|IS_LOCATED_IN
4788|706|IS_LOCATED_IN
4789|706|IS_LOCATED_IN
4790|706|IS_LOCATED_IN
4791|692|IS_LOCATED_IN
4792|692|IS_LOCATED_IN
4793|675|IS_LOCATED_IN
4794|675|IS_LOCATED_IN
4795|702|IS_LOCATED_IN
4796|713|IS_LOCATED_IN
4797|713|IS_LOCATED_IN
4798|712|IS_LOCATED_IN
4799|712|IS_LOCATED_IN
4800|709|IS_LOCATED_IN
4801|709|IS_LOCATED_IN
4802|684|IS_LOCATED_IN
4803|681|IS_LOCATED_IN
4804|681|IS_LOCATED_IN
4805|695|IS_LOCATED_IN
4806|694|IS_LOCATED_IN
4807|694|IS_LOCATED_IN
4808|687|IS_LOCATED_IN
4809|677|IS_LOCATED_IN
4810|704|IS_LOCATED_IN
4811|674|IS_LOCATED_IN
4812|696|IS_LOCATED_IN
4813|687|IS_LOCATED_IN
4814|694|IS_LOCATED_IN
4815|693|IS_LOCATED_IN
4816|693|IS_LOCATED_IN
4817|700|IS_LOCATED_IN
4818|697|IS_LOCATED_IN
4819|696|IS_LOCATED_IN
4820|696|IS_LOCATED_IN
4821|685|IS_LOCATED_IN
4822|685|IS_LOCATED_IN
4823|685|IS_LOCATED_IN
4824|689|IS_LOCATED_IN
4825|689|IS_LOCATED_IN
4826|711|IS_LOCATED_IN
4827|705|IS_LOCATED_IN
4828|705|IS_LOCATED_IN
4829|705|IS_LOCATED_IN
4830|705|IS_LOCATED_IN
4831|683|IS_LOCATED_IN
4832|683|IS_LOCATED_IN
4833|710|IS_LOCATED_IN
4834|706|IS_LOCATED_IN
4835|694|IS_LOCATED_IN
4836|694|IS_LOCATED_IN
4837|703|IS_LOCATED_IN
4838|699|IS_LOCATED_IN
4839|699|IS_LOCATED_IN
4840|699|IS_LOCATED_IN
4841|699|IS_LOCATED_IN
4842|683|IS_LOCATED_IN
4843|710|IS_LOCATED_IN
4844|684|IS_LOCATED_IN
4845|684|IS_LOCATED_IN
